Kraj,Trida,Sesk,Podsesk,Pol,Para,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2024 VKT
Hlavní město Praha,Běžné výdaje,51,513,5139,3231,0.0,22585.0,0.0,32641.0,0.0,0.0,0.0,0.0,0.0,16453.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,3233,0.0,0.0,1824.1,10455.86,1000.0,566.0,2748.51,3856.22,6301.0,374.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,3292,0.0,25620.0,68481.0,113477.88,0.0,3666.0,11004.0,10522.8,17900.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,3299,10300.0,43849.08,234091.38,115425.51,57449.19,351968.42,132768.19,63813.63,431576.13,400709.29,0.0,101685.14000000001
Hlavní město Praha,Běžné výdaje,51,513,5139,3311,31191.1,26561.43,77287.55,53343.81,9208.9,24794.1,7362.8,45175.7,32937.0,31003.98,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,3312,45955.8,24805.8,6591.0,2169.0,9000.0,0.0,0.0,14969.0,585.0,175.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,3313,5062.0,10184.0,7458.51,14451.0,4577.0,1822.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,3314,164765.41,228640.93,342661.7,200455.23,271962.92,216238.26,242256.56,273021.76,317137.78,355926.77,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,3315,50071.0,46048.0,84529.52,69500.0,79275.81,134852.44,252845.38,174478.32,85619.41,103141.18,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,3317,242746.0,173438.14,390235.87,443925.36,312587.12,250111.78,237108.14,453724.09,110038.23,223948.74,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,3319,2004170.71,2017079.28,3647805.04,2640678.2,2309345.7,2814289.15,4353375.7,4549829.56,4553710.56,4995748.5,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,3322,0.0,867.0,4757.0,15423.0,610883.3,0.0,1312.0,0.0,7140.0,18782.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,3326,28134.0,128627.0,21604.0,37379.0,56954.0,30098.0,69774.3,71998.0,99883.0,104916.8,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,3329,10528.0,0.0,38400.0,250.0,14415.0,1280.0,189062.5,12874.4,64553.5,312046.9,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,3349,557303.98,713796.77,865118.04,1149213.85,926154.11,1209168.66,534348.33,989489.66,4453293.57,7063869.69,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,3391,0.0,32924.8,33019.0,20427.0,67692.0,750.0,0.0,0.0,8164.0,16710.1,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,3392,25084.0,51423.59,106373.14,93002.9,81539.4,71022.98,77243.39,146860.12,100169.17,56657.55,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,3399,2325716.95,3857653.39,5663341.03,5446222.79,5588789.32,3247085.1,3932367.67,5334663.65,4019139.02,4746952.26,0.0,90692.0
Hlavní město Praha,Běžné výdaje,51,513,5139,3412,598756.27,323364.71,329657.74,282767.21,411509.01,482558.77,369213.36,374421.14,379388.34,829698.69,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,3419,341223.43,1111242.75,648985.24,534516.58,319248.6,384230.42,468576.26,771369.81,506573.9,771117.99,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,3421,654927.19,901915.84,1265648.08,1337777.69,1677524.01,1543588.42,1965805.92,2153340.96,2306222.61,2833734.11,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,3429,143667.6,66569.7,88472.47,438716.08,319566.99,379689.81,667497.75,859234.47,540875.19,323431.7,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,3522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30045.51,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,3539,227986.5,122682.5,54971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,3541,276291.86,444586.75,285753.48,213242.1,210492.0,249302.29,218130.13,120962.7,146371.58,229576.25,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,3543,0.0,0.0,0.0,12100.0,6006.0,5320.0,0.0,2513.0,2904.0,2985.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,3544,0.0,1654.0,1084.0,3933.0,0.0,2708.0,2483.0,58.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,3549,0.0,0.0,46718.3,106784.7,6663.0,0.0,0.0,0.0,1963.0,6453.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,3569,0.0,0.0,0.0,0.0,0.0,0.0,20064.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,3599,83324.11,72308.5,88403.12,273273.49,63662.69,1066227.75,110642.0,133810.0,68917.5,154584.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,3612,0.0,92372.0,0.0,73653.0,0.0,0.0,55335.9,110109.99,300.0,34593.94,0.0,14261.66
Hlavní město Praha,Běžné výdaje,51,513,5139,3613,3916.84,19354.5,15344.2,712302.7,213412.16,40703.0,24030.5,161192.5,41104.39,135557.79,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,3614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,3619,1298.0,461.0,967.0,999.0,1245.0,1485.0,793.0,957.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,3631,89642.85,0.0,0.0,12177.0,0.0,3073.0,8346.02,46041.09,28149.0,33826.55,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,3632,111936.0,96023.05,99814.5,93536.0,177160.6,58596.09,263150.34,71147.8,242754.99,128669.27,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,3633,0.0,0.0,0.0,0.0,0.0,0.0,16940.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,3635,9172.08,91798.1,196800.81,106666.25,14012.5,41375.78,7199.5,346017.0,12085.48,53262.9,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,3636,15518.0,139036.5,138605.5,253546.38,85758.09,54159.34,2382.0,87397.13,3000.0,72610.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,3639,603501.54,630619.05,2291818.6,958110.71,934398.62,896416.2,1045348.18,1031680.28,1085088.46,1197223.38,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,3699,18104.4,28758.27,34194.6,129878.72,442922.02,204548.05,38334.68,86310.35,793832.01,2727280.79,0.0,101072.7
Hlavní město Praha,Běžné výdaje,51,513,5139,3719,578.0,5324.0,23888.0,40379.36,24716.8,17863.0,20274.46,20341.0,64452.47,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,3722,3987462.7,3231734.79,3180516.3,3507084.19,3465501.09,3369795.72,3269720.32,3530836.86,2861146.96,4375699.1,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,3723,17479.0,7500.0,17400.0,0.0,0.0,1125.3,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,3725,136242.0,90570.0,175643.0,1004400.0,190704.36,45973.26,194210.31,25046.75,66745.78,273330.97,0.0,133159.89
Hlavní město Praha,Běžné výdaje,51,513,5139,3726,0.0,0.0,0.0,103516.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,3727,1284657.5,43295.0,220562.0,413.0,81173.2,186498.37,162676.13,139221.64,175874.35,211726.83,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,3729,0.0,0.0,0.0,712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,3741,40886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2118.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,3742,0.0,590.0,4369.0,899.0,250141.54,0.0,1361.0,368.0,858.0,10152.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,3743,0.0,0.0,0.0,0.0,0.0,138570.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,3744,0.0,0.0,0.0,1933.56,0.0,0.0,0.0,0.0,0.0,35020.77,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,3745,11851780.42,13943326.2,13943151.32,15587457.8,14749133.42,15132728.02,16807768.04,18575136.8,17132990.42,19072850.66,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,3749,73641.0,119353.74,179109.0,261216.2,164894.1,71954.7,46218.45,39270.0,44578.0,43319.1,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,3759,0.0,1656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,3769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23954.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,3791,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,3792,499197.99,586131.61,698870.7,349862.47,1393561.48,1105416.97,747151.68,1364938.23,1066187.56,1637889.2,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,3799,122.0,0.0,0.0,0.0,0.0,0.0,0.0,4974.31,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,3809,0.0,0.0,0.0,203280.0,0.0,0.0,0.0,0.0,0.0,3500.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,3900,249.0,43142.0,109104.0,110992.92,59002.6,51413.5,52726.0,228459.9,185977.96,99139.18,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,4227,205155.32,227854.0,218631.0,245238.68,174306.86,202964.61,129964.98,171756.55,129486.0,130798.97,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,4229,11499.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,4319,31664.33,86083.2,49561.7,59104.96,59269.0,22932.0,32624.0,82057.0,84817.63,89120.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,4329,98160.66,94026.0,224232.04,166239.5,99781.6,62227.0,284672.98,166066.34,193900.71,64813.5,0.0,348605.54
Hlavní město Praha,Běžné výdaje,51,513,5139,4333,0.0,16290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,4339,230489.35,238824.89,426130.12,242158.29,201766.17,1243964.69,1120108.94,749128.71,1089521.87,55762.71999999997,0.0,530385.11
Hlavní město Praha,Běžné výdaje,51,513,5139,4341,0.0,332.0,1004.0,9513.0,3125.0,3776.0,4083.25,2346.0,952.53,3979.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,4342,84265.31,97464.0,113656.0,184273.0,77836.0,117651.2,110234.46,109440.12,94300.0,191750.16,0.0,37943.0
Hlavní město Praha,Běžné výdaje,51,513,5139,4349,8633.0,22015.5,83506.01,295732.68,81935.0,97586.23,51124.92,195685.28,144507.32,591008.8500000001,0.0,40776.45
Hlavní město Praha,Běžné výdaje,51,513,5139,4350,0.0,0.0,0.0,499.0,0.0,0.0,0.0,0.0,0.0,13949.2,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,4351,211258.0,1993254.28,204514.92,158445.66,146496.33,280636.08,425926.55,172850.62,157973.52,179683.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,4354,0.0,0.0,0.0,270.0,192.34,0.0,45.0,1340.0,8068.77,15093.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,4356,0.0,0.0,0.0,0.0,5019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,4357,26242.0,15250.0,17719.0,28579.0,14300.0,1300.0,12233.83,8886.0,0.0,5010.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,4359,9826.0,10540.14,159724.16,65678.0,11684.0,37562.73,19755.0,219339.49,493396.9,36166.9,0.0,22550.0
Hlavní město Praha,Běžné výdaje,51,513,5139,4371,144344.3,86419.0,125861.0,347272.8,547901.3,410912.0,438597.0,461189.01,349276.0,234889.9,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,4372,0.0,0.0,0.0,0.0,0.0,0.0,575.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,4373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,4376,0.0,0.0,0.0,0.0,0.0,23862.41,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,4378,8878.0,15000.0,16817.0,19244.0,3500.0,0.0,2984.0,1628.0,36199.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,4379,73656.0,109696.0,894468.96,287947.44,233454.78,256944.85,116191.37,181816.54,125878.1,180227.56999999998,0.0,86931.6
Hlavní město Praha,Běžné výdaje,51,513,5139,4399,208284.0,123931.04,360503.23,186411.05,228701.61,260455.0,133279.99,164615.15,109611.91,300763.6,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,5212,255319.0,172985.0,238800.0,139988.9,103266.1,517615.26,511508.58,238270.46,379621.89,394616.05,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,5213,0.0,0.0,0.0,0.0,1616.0,41887992.43,4596056.85,1350824.19,207131.34,71620.05,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,5219,42425.0,24500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,5272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,5273,0.0,0.0,0.0,11130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,5279,0.0,0.0,0.0,0.0,0.0,0.0,3348.0,0.0,9526.6,47182.65,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,5299,0.0,0.0,0.0,0.0,0.0,0.0,220730.39,5047.0,5960.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,5311,23659475.33,19034351.61,22671134.22,17134688.24,18204818.62,15753345.73,21891022.53,17647511.47,17613531.73,18295967.68,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,5399,34491.0,0.0,0.0,0.0,0.0,0.0,35937.53,5276.0,0.0,15361.56,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,5512,1950458.01,2212865.49,2239184.75,1797498.88,3901333.42,3444979.71,3251541.13,3118512.82,3393982.09,3595065.7199999997,0.0,67562.95
Hlavní město Praha,Běžné výdaje,51,513,5139,5519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,5521,99908.4,2626.0,0.0,0.0,0.0,2560.36,0.0,12875.0,104649.58,127277.93,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,5599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,6112,392565.03,415455.67,476693.2,734592.36,753728.89,502525.58,587686.64,630826.61,831691.07,733208.26,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,6114,0.0,6955.0,2665245.94,10.0,158341.45,0.0,2901245.91,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,6115,2230.0,692509.62,0.0,2957588.59,8999.0,727218.67,0.0,3034409.96,0.0,3748.5999999999767,0.0,993412.85
Hlavní město Praha,Běžné výdaje,51,513,5139,6117,0.0,0.0,0.0,0.0,1955365.92,0.0,0.0,0.0,0.0,332012.01000000024,0.0,1774644.15
Hlavní město Praha,Běžné výdaje,51,513,5139,6118,0.0,0.0,1328272.35,1297676.5,0.0,0.0,0.0,1848143.76,808719.28,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,6171,89324970.34,101434245.41,96558033.51,93007218.2,78246529.24,77889402.34,78220904.1,83588400.84,84656713.73,83939578.59,0.0,1079563.9100000001
Hlavní město Praha,Běžné výdaje,51,513,5139,6173,0.0,3409.18,0.0,6267.87,4882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,6211,1315561.76,1421678.48,2656511.01,2202355.63,3157821.73,3456059.08,1419743.9,2249418.51,1499796.07,2254628.71,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,6221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4812887.85,545999.11,42348.1,0.0,3198.0
Hlavní město Praha,Běžné výdaje,51,513,5139,6223,0.0,151310.7,47976.5,70688.14,2021.0,800.0,984.0,1425.0,1000.0,8195.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,513,5139,6409,0.0,0.0,31072.0,0.0,6163.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,514,5141,2121,6385.87,3044.88,1115.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,514,5141,2212,1.89,3301.29,789.16,804.58,0.0,1773.71,5043.47,12043.74,8032.03,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,514,5141,2219,0.0,4400.82,6567.1,183450.13,1704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,514,5141,2321,0.0,0.0,0.0,0.0,0.0,1680.56,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,514,5141,3111,1447430.0,1206305.5,951029.0,686648.0,406165.0,139589.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,514,5141,3113,3114365.0,2529080.0,1908152.0,1249407.0,550547.0,0.0,943.42,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,514,5141,3119,95107.0,77233.0,58271.0,38155.0,16813.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,514,5141,3122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1481.27,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,514,5141,3123,0.0,0.0,0.0,127.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,514,5141,3124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,514,5141,3126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1737.95,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,514,5141,3231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,514,5141,3319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38344.9,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,514,5141,3322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,514,5141,3533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,514,5141,3612,211752.34,177935.97,567248.04,105300.68,65956.05,8909.19,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,514,5141,3633,0.0,0.0,0.0,0.0,0.0,0.0,10162.92,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,514,5141,3636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,514,5141,3699,315708.59,295678.2,274311.6,253777.2,234242.78,196459.49,172552.84,154208.2,131110.8,110558.39,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,514,5141,3745,8787.92,4675.45,21.26,0.0,91.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,514,5141,4351,1538.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,514,5141,4357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,959.48,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,514,5141,4379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,514,5141,6171,321581.95,62042.39,26098.54,4603.93,20005.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,514,5141,6310,544142983.12,533641717.55,432482716.21,491657815.91,586033774.49,497579512.57,429154759.53,556326995.79,624781905.35,334134852.77,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,514,5141,6409,2272.64,1354.32,6.34,1743.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,514,5142,2143,17.82,0.0,0.0,4758.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,514,5142,3111,0.0,0.0,0.0,0.0,0.0,65777.96,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,514,5142,3149,44.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,514,5142,3299,0.0,0.0,571.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,514,5142,3319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,514,5142,3612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.08,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,514,5142,3636,1140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,514,5142,3639,0.0,0.0,0.0,0.0,5495.25,0.0,825.43,0.0,44654.31,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,514,5142,3741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3958.83,3930.11,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,514,5142,3791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,514,5142,5311,3797.54,4048.63,4516.53,5409.13,7283.58,589.71,0.0,260.73,3264.39,2546.41,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,514,5142,6112,3204.75,0.0,0.0,59.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,514,5142,6171,197678.14,160083.49,126859.8,180424.73,140510.48,23556.3,62076.23,51505.94,71083.45,2761011.01,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,514,5142,6211,196.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,514,5142,6221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.62,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,514,5142,6223,1544.36,126.0,-3375.81,590.8,1771.49,786.24,775.65,1306.19,2774.76,4363.84,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,514,5142,6310,177741.89,-9946.34,246297.52,4029259.88,5017272.64,28934883.76,6486473.47,11060128.44,23173343.56,15900874.77,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,514,5143,3122,277430.0,161649.0,40239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,514,5143,6310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,514,5145,6310,1221643.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375000000.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,514,5146,6310,175316500.0,175316500.0,175316500.0,175316500.0,175316500.0,175316500.0,175316500.0,175316500.0,175316500.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,514,5147,6310,21585026.79,8450795.93,6159673.54,0.0,0.0,1327125.85,3172267.39,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,514,5148,6310,0.0,10038.38,110032960.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,514,5149,2219,6000.0,1000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,514,5149,3119,1080533.0,200000.0,312803.0,0.0,113.0,526822.0,575045.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,514,5149,5311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,514,5149,6171,0.0,1000.0,80.0,0.0,0.0,0.0,0.0,2845.0,28933.0,3000.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,514,5149,6310,419570.59,137631960.94,11047191.01,19597864.4,2891804.49,1740337.93,18628892.78,7164734.76,6956117.27,2882320.93,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,514,5149,6409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,515,5151,2121,15572.0,-4880.0,2829.0,161.0,19125.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,515,5151,2212,770.0,13873.0,3736.0,28409.0,282373.25,60929.1,58421.21,77742.6,300182.0,401672.86,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,515,5151,2219,684859.89,859927.0,227250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hlavní město Praha,Běžné výdaje,51,515,5151,2310,30585.0,46974.0,15725.0,13571.0,51885.0,-6006.0,29364.0,5116.68,25386.0,2055.79,0.0,0.0
